osm_id,name,type,latitude,longitude,address,city,province
241010713,70th Fourth Avenue Dental Surgery,dentist,-33.9502163,25.5648426,"70, 4th Avenue, Newton Park",Gqeberha,Eastern Cape
241993350,Port Elizabeth Eye and Laser Institute,clinic,-33.9540633,25.5840587,"205, Cape Road, 6001",Gqeberha,Eastern Cape
241995689,Cape Road Dental Centre,dentist,-33.9566694,25.5915605,"151, Cape Road",Gqeberha,Eastern Cape
244925858,Tintswalo Hospital,hospital,-24.59043,31.0610576,"Chavelagaza Road, 1360",Acornhoek,Limpopo
246268899,Chinn's Corner Pharmacy,pharmacy,-33.9334585,18.4195529,"169, Buitenkant Street, Gardens, 8001",Cape Town,Western Cape
246966078,,hospital,-25.6952492,31.7863147,,,Mpumalanga
250220825,I.O.D. and Medical Centre,doctors,-33.95996,25.6013248,"88, Westbourne Road",Gqeberha,Eastern Cape
251670890,Campus Health Service,doctors,-33.9355971,18.8694883,,,Western Cape
255400974,Mgobodi Community Clinic,hospital,-25.8600683,31.7038437,"1334, Mgobode","Mpumalanga, South Africa",Mpumalanga
255923081,Gansbaai Clinic,clinic,-34.5904047,19.3505192,Main Street,Gansbaai,Western Cape
256716507,Eshowe District Hospital,hospital,-28.8902212,31.4662189,"Kangela Street, 3815",Eshowe,KwaZulu-Natal
258034177,Thabamoopo Psychiatric Hospital,hospital,-24.3025996,29.5492212,,,Limpopo
258035081,Lebowakgomo Hospital,hospital,-24.2940961,29.5283251,Zone A,"Lebowakgomo, Chuenespoort, Polokwane",Limpopo
258804521,Northern Cape Mental Healthcare Hospital,hospital,-28.7717633,24.7219903,,,Free State
260088377,Lifecarstenof Hospital,hospital,-26.0292476,28.1390671,"21, Dane Road, 1685","Glen Austin, Midrand",Gauteng
263350070,Mbongolwane District Hospital,hospital,-28.9358139,31.195552,,,KwaZulu-Natal
263454519,,hospital,-28.6417993,30.8930935,,,KwaZulu-Natal
263454520,,hospital,-28.6419764,30.8933826,,,KwaZulu-Natal
263454524,,hospital,-28.6418615,30.8931734,,,KwaZulu-Natal
263454616,,hospital,-28.6423286,30.893805,,,KwaZulu-Natal
263454683,,hospital,-28.64214,30.8918869,,,KwaZulu-Natal
263454685,Ekombe Hospital,hospital,-28.6411502,30.8932557,"Kranskop Road, 3268","Nkandla, Kwazulu Natal",KwaZulu-Natal
263978143,Wisani Medical Centre,hospital,-25.6157423,27.985645,"9128, Mosoane Street, 0221",Ga-Rankuwa,Gauteng
264426460,Mokopane Hospital,hospital,-24.1526417,28.9887656,Dudu Madisha Street,Mokopane,Limpopo
267236976,Ekhombe Hospital,hospital,-28.6985351,31.123749,"Kranskop Road, 3855",Qhudeni Area Nkandla Municipality Nkandla,KwaZulu-Natal
267970236,Catherine Booth Hospital,hospital,-28.9978252,31.4757391,"KwaKhoza Reserve, 3801",Amatikulu,KwaZulu-Natal
267992828,Appelbosch Hospital,hospital,-29.3897132,30.8430538,"R614 Wartburg Road, 3242",Ozwathini,KwaZulu-Natal
267992829,Benedictine Provincial Hospital,hospital,-27.8934415,31.6398498,Main Road,Nongoma,KwaZulu-Natal
267992830,Bethesda Hospital,hospital,-27.5735301,32.0819094,"N2 North to Mkuze, left at T-junction, 3970",Ubombo,KwaZulu-Natal
267992831,Ceza Provincial Hospital,hospital,-27.9965777,31.3757685,"Echibini Road, 3866","Echibini Area, Ceza",KwaZulu-Natal
267992832,Charles James Hospital,hospital,-30.0066651,30.9026312,"6, Sompukane Road",Ezimbokodweni,KwaZulu-Natal
267992833,Charles Johnson Memorial Hospital,hospital,-28.211045,30.6736785,"Lot 92, Hlubi Street",Nquthu,KwaZulu-Natal
267992834,Christ the King Hospital,hospital,-30.1623311,30.0777238,"Peter Hauff Drive, 3276","Ixopo, Kwazulu Natal",KwaZulu-Natal
267992835,Church of Scotland Hospital,hospital,-28.7466056,30.4506679,Main Dundee Road,Tugela Ferry,KwaZulu-Natal
272205243,Eerste River Hospital,hospital,-33.9980223,18.7192193,"1, Humbolt Avenue, 7100","Perm Gardens, Eerste River",Western Cape
272205244,False Bay Hospital,hospital,-34.131167,18.4146495,"Seventeenth Avenue, 7975",Fish Hoek,Western Cape
272205247,Khayelitsha Hospital,hospital,-34.0508969,18.674575,"C/o Steve Biko and Walter Sisulu Drives, 7784","Khayelitsha, Cape Town",Western Cape
272205248,Mitchells Plain Hospital,hospital,-34.0217081,18.6125184,"8, A.Z. Berman Drive, 7789",Mitchells Plain,Western Cape
272205250,New Somerset Hospital,hospital,-33.9051154,18.4162457,"Portswood Road, 8001",Green Point,Western Cape
272205252,Victoria Hospital,hospital,-34.0122105,18.458917,"Alphen Hill Road, 7800",Wynberg,Western Cape
273908451,Van Velden Memorial Hospital,hospital,-23.8353386,30.1646124,"Medipark, Third Avenue, 0850","Tzaneen, Limpopo, South Africa",Limpopo
273908666,Mediclinic Tzaneen,hospital,-23.823026,30.1527443,"Wolkberg Avenue R71, 0850",Tzaneen,Limpopo
275113724,Dundee Hospital,hospital,-28.1741674,30.2288012,"121, McKenzie Street, 3000","Dundee,KwazuluNatal",KwaZulu-Natal
275113725,Dunstan Farrell TB Hospital,hospital,-30.5354043,30.5126166,,,KwaZulu-Natal
275113726,East Griqualand & Usher Memorial Hospital,hospital,-30.5466994,29.4146337,"Corner of The Avenue and Elliot Street, 4700",Kokstad,KwaZulu-Natal
275113727,Emmaus Hospital,hospital,-28.852309,29.3816001,Cathedral Peak Road,"Emmaus, Winterton",KwaZulu-Natal
275113728,FOSA TB Hospital,hospital,-29.7863159,30.9690807,"60, Fosa Road, 4037","Newlands West, Kwazulu Natal",KwaZulu-Natal
275113729,Fort Napier Hospital,hospital,-29.6124164,30.3684278,"1, Devonshire Road, 3200","Pietermaritzburg, Kwazulu Natal",KwaZulu-Natal
275113730,GJ Crookes Hospital,hospital,-30.2891821,30.7450674,"Hospital road, 4180",Scottburgh,KwaZulu-Natal
275113731,Greytown Hospital,hospital,-29.0665422,30.5999355,Bell Street,Greytown,KwaZulu-Natal
275113732,Hillcrest Hospital,hospital,-29.7899825,30.7610514,"50, Hospital Road, 3650","Hillcrest, Kwazulu Natal",KwaZulu-Natal
275113733,Hlabisa Hospital,hospital,-28.1449869,31.8812411,"60, Saunders Street, 3997",Hlabisa,KwaZulu-Natal
275113734,Itshelejuba Hospital,hospital,-27.2768974,31.3461658,"N2 north, about 30 km past Pongola, Kwazulu Natal, 3170","about 30 km past Pongola, Kwazulu Natal",KwaZulu-Natal
275113735,KwaMagwaza Hospital,hospital,-28.6303819,31.3407735,"KwaMagwaza Road, 3835",Melmoth,KwaZulu-Natal
275962855,KwaZulu-Natal Children’s Hospital,hospital,-29.8643939,31.0424225,"10, Prince Street, 4001",Durban,KwaZulu-Natal
278871029,Steps to Health,pharmacy,-34.0339194,18.4608589,,,Western Cape
288199707,Hospitaal Swartland,hospital,-33.4552281,18.7223497,"P G Nelson Street, 7299","Malmesbury,Swartland",Western Cape
288726484,Phedisong Clinic 1,clinic,-25.6157041,27.9878893,"Stand 9034, Thipe Street, 0208",Ga-Rankuwa,Gauteng
288850605,Fichardt Park Clinic,clinic,-29.1440339,26.1817548,"8, Charlie Sutton Street, 9301",Fichardt Park,Free State
294821613,Nothanda Clinic,clinic,-30.5987394,27.7355035,,,Eastern Cape
295076710,Mbangweni Provincial Clinic,clinic,-28.821712,30.4034047,,,KwaZulu-Natal
302903596,Clinic 73,hospital,-25.9967489,28.0378438,,,Gauteng
302904055,Berario Clinic,clinic,-26.1361526,27.9521624,"Dolores Avenue, 2195",Johannesburg,Gauteng
304733345,Netcare Kuils River Hospital,hospital,-33.9185129,18.6749327,"33, Van Riebeeck Road, 7580",Kuils River,Western Cape
307034671,Frere Hospital,hospital,-32.9960151,27.8916527,"Amalinda Main Road, 5201",East London Eastern Cape,Eastern Cape
310449312,Haviland Clinic,clinic,-28.8543812,30.0930166,"160, Bell Street, 3370","Ladysmith, Weenen",KwaZulu-Natal
314105305,Medigate Medical Centre 2,clinic,-29.7269838,31.0690768,"Medigate Road, 4321","Umhlanga Ridge, Durban",KwaZulu-Natal
315249143,Moses Kotane Hospital,hospital,-25.3797422,27.0559636,"Lekwadi Section, Phatsima Road, 0316","Phatsima, Ledig",Gauteng
315751630,Dr's Te Boekhorst,dentist,-34.1569062,18.8711293,"4, Sir Lowrys Pass Road",Gordon's Bay,Western Cape
316493886,Mahwelereng Clinic,hospital,-24.1398453,28.991831,"162, Ngobeni Street, 0626","Mahwelereng-B, Mokopane",Limpopo
316835874,Fagan Street Clinic,clinic,-34.1162266,18.8297928,Fagan Street,Strand,Western Cape
316841425,Melomed Mitchells Plain Private Hospital,hospital,-34.0495362,18.6232575,"Symphony Walk, 7785",Mitchells Plain,Western Cape
317819337,Bertha Gxowa Hospital,hospital,-26.2199156,28.1635808,"Corner Joubert & Angus Street, 1401",Germiston,Gauteng
324758679,Weltevreden Park Clinic,clinic,-26.1194795,27.9332218,"C/O Jg Strydom And Jim Fouche, 1709",Roodepoort,Gauteng
331334153,Leratong Hospital,hospital,-26.1722578,27.8057565,"1, Adcock Street, 1740",Krugersdorp,Gauteng
333794166,Cathcart Provincial Hospital,hospital,-32.2985985,27.136192,,"cathcart,eastern cape",Eastern Cape
334279797,Willowvale Hospital,hospital,-32.2702077,28.519692,5040,Willowvale,Eastern Cape
334415595,Bayview Private Hospital,hospital,-34.1813709,22.131566,"Cnr Alhof and Ryk Tulbach Streets, 6506",Mossel Bay,Unknown
334494958,Perth Clinic,clinic,-26.4621257,23.0807639,"Perth Clinic Medical, Havelock Street",Perth,Unknown
334495074,Perth Clinic,clinic,-26.4620752,23.0808437,,,Unknown
334656394,UFH Clinic,clinic,-32.784575,26.8444633,,,Eastern Cape
334662012,Iswepe Clinic,clinic,-26.8319084,30.5283211,,"Kwakhepa Village, Iswepe",Mpumalanga
334674784,Lüneburg Clinic,clinic,-27.3299356,30.6309335,"Main Road, 3180",Paulpietersburg,KwaZulu-Natal
336273417,Rosebank Medical and Dental Centre,clinic,-26.1464154,28.0382889,"11, Sturdee Avenue, 2196","Rosebank, Johannesburg",Gauteng
336854923,Sunward Park Hospital,hospital,-26.2600781,28.2566908,"Cnr Kingfisher Avenue, Aquarius Road & Bert Lacey Drive, 1459",Sunward Park Boksburg,Gauteng
336895066,Adriaanse Clinic,clinic,-33.9377249,18.5850061,40th Avenue,Clarke Estate,Western Cape
336957966,Mediclinic Paarl,hospital,-33.7186123,18.969521,"Berlyn Street, Noorder-Paarl, 7646",Paarl,Western Cape
338354362,Medforum Building secunda,hospital,-26.5074811,29.1824173,"No 1, Heunis Street, 2302",Secunda Mpumalanga,Mpumalanga
342986340,Lydenburg Hospital,hospital,-25.1087167,30.4514585,"No 32, Berg Street, 1120",Lydenburg,Mpumalanga
344849845,,centre,-33.9765764,25.50473,"3, Sedan Road, 6001",Port Elizabeth,Eastern Cape
361850756,Dr. G. Stockton,clinic,-34.0322225,18.3592582,"37, Barry Road, 7806",Hout Bay,Western Cape
364563710,,clinic,-26.1789482,28.0341832,,,Gauteng
364573104,traditional healer,doctors,-34.0232239,18.6580976,302,,Western Cape
366776914,Richmond Chest Hospital,hospital,-29.8652135,30.2753226,"Durban Road, 3780","Richmond,Durban",KwaZulu-Natal
369356099,,hospital,-30.6445129,28.2094079,,,Eastern Cape
369356100,,hospital,-30.6600774,28.2958665,,,Eastern Cape
369398691,Amajuba Memorial Hospital,hospital,-27.3515521,29.8902059,"East Street, 2470",Volksrust,KwaZulu-Natal
370149531,Settlers Day Hospital,hospital,-33.3077313,26.5330844,"1, Cobden Street, 6139",Makhanda,Eastern Cape
370191334,,clinic,-34.0414329,18.3506153,,,Western Cape
371751352,Somkhele Clinic,clinic,-28.3306294,32.1009746,"R102, 3935",Mtubatuba KZN,KwaZulu-Natal
371905977,Mpukunyoni Clinic,clinic,-28.3673888,32.1741894,"D1918 road, 3935",Mtubatuba,KwaZulu-Natal
372014048,Nelson Mandela Children's Hospital,hospital,-26.1792809,28.0393839,"6, Jubilee Road, 2193",Parktown,Gauteng
373393921,Life St Dominic's Private Hospital,hospital,-32.9987871,27.9033456,"45 St Mark's Road, Southernwood, East London, 5201, St Mark's Road, Southernwood, 5201",East London,Eastern Cape
374186199,Site B Community Health Clinic,clinic,-34.028175,18.6654335,,,Western Cape
378535219,Ermelo Hospital,hospital,-26.5218323,29.9764299,"1, Joubert Street, 2351",Ermelo,Mpumalanga
379611774,Zakhele Clinic,clinic,-34.0413366,18.6594142,"A544, Zakhele Street",Khayelitsha,Western Cape
383223219,Thusanong District Hospital,hospital,-27.8768128,26.6592318,"75, Ben Regal Street, 9480",Hospitaalpark,North West
383353764,Luvuyo Clinic,clinic,-34.050468,18.7095423,Hlela Road,"Makaza, Cape Town",Western Cape
384686534,Mseleni Hospital,hospital,-27.3595326,32.5360691,"Mseleni Reserve, Sibhayi, 3967",Kwazulu Natal,KwaZulu-Natal
384977124,Ezimpondweni Clinic,clinic,-27.7982142,32.4595489,,"Shangase Village, Umkhanyakude District Municipality",KwaZulu-Natal
390520071,Ahmed Al-Kadi Private Hospital,hospital,-29.8442848,30.9783926,,,KwaZulu-Natal
391965944,Life Hilton Private Hospital,hospital,-29.5406362,30.2999775,"Corner of Hilton Avenue & Monzali Drive, 3245",Hilton,KwaZulu-Natal
392477936,Dr Pixley Ka Isaka Seme Memorial Hospital,hospital,-29.7282105,30.9902617,"310, Bhejane Street, 4360","KwaMashu, Durban",KwaZulu-Natal
395173344,De Aar New Hospital,hospital,-30.6667423,23.999769,"Van der Merwe Street, 7000",De Aar,Northern Cape
395544021,Netcare Waterfall City Hospital,hospital,-26.0140561,28.1013783,"Cnr Magwa Crescent & Mac Mac Avenue, 1686",Midrand,Gauteng
396735772,Vredenburg Provincial Hospital,hospital,-32.9136685,17.9906259,"123, Voortrekker Street, 7380","Vredenburg, Saldanha Bay",Western Cape
397519990,Bela Bela Hospital,hospital,-24.8868042,28.2883932,"Chris Hani Way, 0480","Bela Bela,Limpopo",North West
398737778,Tokollo Hospital,hospital,-27.2895074,27.9611622,"40, Myron Stree","Heilbron, Free State",North West
398951841,Vanguard Community Health Centre,hospital,-33.9475026,18.5436973,"49, Corner Candlewood and Citrus Street, 7764",Bonteheuwel,Western Cape
403195888,Evander Hospital,hospital,-26.4667936,29.1202625,"Cnr Bologna & Lausanne Road, 2280",Evander,Mpumalanga
403593253,Estcourt Hospital,hospital,-29.0188906,29.8923882,"Old Main Road, 3310",Estcourt,KwaZulu-Natal
404227500,Reitz Provincial Hospital,hospital,-27.8031707,28.4191711,"1, Artie Street, 9810",Reitz,Free State
404385518,Mahatma Gandhi Memorial Hospital,hospital,-29.7177663,31.0289721,"100, Phoenix Highway","Phoenix, Kwazulu Natal",KwaZulu-Natal
405781291,Mount Ayliff Hospital,hospital,-30.7968223,29.3706788,"Mount Ayliff 8, Insizwe Street, 4375","Eastern Cape, South Africa",KwaZulu-Natal
407816971,,clinic,-26.1376389,28.0154229,,,Gauteng
408592176,Beaufort West Hospital,hospital,-32.3527322,22.6080653,"99, 99 Voortrekker Road, 6950",Beaufort West,Northern Cape
408816336,Ceres Hospital,hospital,-33.3630505,19.30035,,"Ceres, Witzenberg, Boland",Western Cape
408846275,,pharmacy,-26.5053041,29.1835516,,,Mpumalanga
408866221,Wilhelm Stahl Hospital,hospital,-31.4911024,24.9958374,"104, du Plessis Street, 5900","Middelburg,Eastern Cape",Eastern Cape
409334305,Mamelodi Hospital,hospital,-25.7196023,28.3689398,"1947, Mathane Avenue, 0122",Tshwane,Gauteng
410103629,FH Odendaal Hospital,hospital,-24.7022214,28.4214955,"463, Makaleng Street","Modimolle, Limpopo",Limpopo
410325953,Ellisras Hospital,hospital,-23.6780328,27.7007848,Cnr Ngoako Ramatlogi and Chris Hani Drive,"Lephalale, Limpopo",Limpopo
410575186,Groblersdal Hospital,hospital,-25.1768912,29.402684,"18, Voortrekker Street, 0470",Groblersdal,Mpumalanga
410867780,Kalafong Provincial Tertiary Hospital,hospital,-25.7633525,28.0903123,"10, Kalafong Road, 0125","Atteridgeville, Pretoria",Gauteng
410897258,Busamed Modderfontein Private Hospital Orthopaedic & Oncology Centre,hospital,-26.0756745,28.1301735,"Marlboro Drive, 2090","Orthopaedic & OncologyOrthopaedic & Oncology CeLong Lake Ext 12, Linbro Park, Sandton, 2090 Centre 4 CransleyLong Lake Ext 12, Linbro Park, Sandton",Gauteng
412325953,Vryburg Private Hospital,hospital,-26.9465736,24.7224937,"67, Molopo Street, 8600",Vryburg,North West
412837581,Netcare Pretoria East Hospital,hospital,-25.82085,28.3044509,"Cnr Garsfontein & Netcare Road, 0181",Moreleta Park Pretoria,Gauteng
412983686,Booth Memorial Hospital,hospital,-33.937751,18.4146786,"32, Prince Street, Oranjezicht, 8001",Cape Town,Western Cape
412983690,Mediclinic Cape Town,hospital,-33.9364883,18.4103367,"21, Hof Street, Oranjezicht, 8001",Cape Town,Western Cape
413072169,Montana Private Hospital,hospital,-25.6752519,28.2440694,"Cnr Dr Swanepoel & Rooibos Streets, 0159",Montana Park Pretoria,Gauteng
413120078,Legae Medi-Clinic,hospital,-25.5263242,28.03751,"8560 Unit M, Off Makinta Highway, 0190","Mabopane, Pretoria",Gauteng
413193576,Jubilee District Hospital,hospital,-25.4012233,28.263712,"92, Jubilee Road, 0407",Themba,Gauteng
413370449,Pretoria West Hospital,hospital,-25.7364068,28.1402329,"380, Sytze Wierda Avenue, 0001","Philip Nel Park, Pretoria, Gauteng",Gauteng
413679243,Sterkfontein Psychiatric Hospital,hospital,-26.0578001,27.7479452,Sterkfontein Road,"Krugersdorp, Johannesburg, Gauteng, South Africa",Gauteng
414029343,Westonaria Municipal Clinic,clinic,-26.3305372,27.65195,"Cnr Jan Blignaut & Saturnus Street, 1779",Westonaria,Gauteng
414280595,Fochville Hospital,hospital,-26.4810431,27.4974108,"10-12, 3rd Street, 2515","Fochville,Gauteng",Gauteng
414441699,Anglogold Health Services,hospital,-26.3520243,27.4093857,"Western Deep Levels, Agnew Road, 2499",Carletonville,Gauteng
414441700,Carletonville Hospital,hospital,-26.3469217,27.3940294,"CARLETONVILLE HOSPITAL, Corner Salcon & Anaan Road, 2500",Carletonville,Gauteng
414723726,South Rand Hospital,hospital,-26.2530798,28.062314,Corner Friars Hill & Rosey Street,"Rosettenville, Johannesburg, Gauteng",Gauteng
415837092,Lehurutshe District Hospital,hospital,-25.4753466,25.9827726,"LM Mangope Highway, 2880","Lehurutshe, North West Province",North West
417117916,Zithulele Hospital,hospital,-32.0496392,29.0606932,5080,,Eastern Cape
417869466,Thabazimbi Public Hospital,hospital,-24.5893651,27.3930428,"1, Lood Drive, 0387",Thabazimbi,Limpopo
418102991,Fritz Visser Hospital,hospital,-31.1736577,24.9571358,"Pienaar Street, 5950","Noupoort, Northern Cape.",Eastern Cape
418324510,Cradock District Hospital,hospital,-32.1669524,25.6228804,"30, Hospitaal Street, 5880","Cradock, Eastern Cape",Eastern Cape
418656867,Manguzi Hospital,hospital,-26.9838256,32.7550665,"Off main road, Ithala Centre","Manguzi Town, Kwa-Ngwanase (Kosi Bay)",Unknown
418656897,Mseleni Hospital,hospital,-27.3267949,32.5570399,,,KwaZulu-Natal
420896109,Strandfontein Clinic,clinic,-34.0731023,18.5548316,"52, Welgelegen Avenue, 7798",Strandfontein,Western Cape
422149377,Riverlea Major Clinic,clinic,-26.2132011,27.9757741,"36, Japura Street","Riverlea, Johannesburg",Gauteng
422624414,Life Fourways Hospital,hospital,-26.0125971,27.9948641,"Cnr Cedar Road & Cedar Avenue West, 2055",Fourways,Gauteng
422860005,J B Marks Community Health Centre,hospital,-26.323412,26.7932064,"3252, Phutadishaba Street, 2710",Ventersdorp,North West
423390919,Brits Hospital,hospital,-25.6315487,27.7844939,"127, Crocodile Street, 5030","Brits,Northwest",Gauteng
423643436,Laingsburg Hospital,hospital,-33.1942948,20.8506471,"Voortrekker Road (N1), 6900","Laingsburg, Western Cape",Western Cape
425265712,Life Wilgeheuwel Hospital,hospital,-26.0993692,27.9253564,"Amplifier Street, 1724","Radiokop, Roodepoort",Gauteng
426643389,De Huisarts Centre,doctors,-26.5134634,29.1999683,"4, Charles Cilliers Street, 2302",Secunda,Mpumalanga
426803880,Montebello Provincial Hospital,hospital,-29.4399931,30.8071452,"P614, Noordsberg Road, 3236",Dalton,KwaZulu-Natal
426952513,Thafamasi Clinic,clinic,-29.5356154,30.8565697,,Ndwendwe,KwaZulu-Natal
428464645,Wosiyane Clinic,clinic,-29.5546438,30.7826939,,"Mbhukubhu, Ndwedwe",KwaZulu-Natal
428869809,Phoenix Assessment & Therapy Centre,hospital,-29.6902856,30.9966141,"315, Lenhan Drive, 4068",Phoenix,KwaZulu-Natal
429065382,Medical & Dental Centre,doctors,-33.9672401,18.8401596,"1, Techno Avenue, 7600",Techno Park,Western Cape
430064274,Botshabelo District Hospital,hospital,-29.2311049,26.7184124,"Old Police Station Road, 9781",Botshabelo,Free State
430078293,McGregor Clinic,clinic,-33.9477016,19.8289201,Tindall Street,McGregor,Western Cape
430290105,Boitumelo Regional Hospital,hospital,-27.6428615,27.214204,"Smaldeel Road, 9499","Kroonstad, Free State",North West
430293404,,hospital,-28.3448121,27.6363325,,,Free State
430337419,Koffiefontein Mine Clinic,clinic,-29.4272354,24.9981661,,,Free State
430704057,Madzikane Ka Zulu Memorial Hospital,hospital,-30.8824438,29.0051258,Hospital Street,"Mount Frere, Eastern Cape",KwaZulu-Natal
431032747,Amandlalathi Clinic,clinic,-28.8777792,30.9861545,,,KwaZulu-Natal
431087851,Netcare Akasia Hospital,hospital,-25.6730693,28.107574,0118,Pretoria,Gauteng
432045758,Komani Psychiatric Hospital,hospital,-31.9244788,26.9098928,"1833, National Road, 5320","Queenstown, Eastern Cape",Eastern Cape
432100730,Mankweng Hospital,hospital,-23.8771154,29.7215474,"Houtbos Dorp Street, 0727",Mankweng,Limpopo
432239355,Seshego Hospital,hospital,-23.8565786,29.394954,"Chris Hani Street, 0742",Polokwane,Limpopo
433257960,Bheki Mlangeni District Hospital,hospital,-26.2477308,27.8566953,"2190, Bolani road, 1868","Jabulani, Johannesburg",Gauteng
433801474,Weskoppies Psychiatric Hospital,hospital,-25.7622225,28.1622659,"1, 1 Ketjen Street, 0001",Pretoria West,Gauteng
433820463,Steve Biko Academic Hospital,hospital,-25.7293617,28.2017482,"c/o, Steve Biko and Malan Street, 0001",Capital Park,Gauteng
433841811,Christiana Hospital,hospital,-27.9081029,25.1755258,"Pretorius Street, 2680","Christiana, North West Province",North West
434760111,Middelburg Hospital,hospital,-25.7757806,29.4502541,Corner Hospitaal Road & Walter Sisulu Street,Middelburg,Mpumalanga
435671698,Tshwane District Hospital,hospital,-25.7330919,28.1998282,"Doctor Savage Road, 0001",Pretoria,Gauteng
436673436,King Dinuzulu Hospital,hospital,-29.8215186,30.9884465,Corner of Dr R D Naidoo drive and Viola Road,Sydenham Durban,KwaZulu-Natal
436877903,Caledon Hospital,hospital,-34.2244592,19.433513,,"Corner N2 and Nerina Way, Caledon, Western Cape, South Africa",Western Cape
437359942,,doctors,-33.1965186,20.860111,,,Western Cape
437408105,Tayler Bequest Hospital,hospital,-30.3480709,28.8216801,"Main Street, 4470","Mount Fletcher, Eastern Cape",Free State
438398305,Thelle Mogoerane Hospital,hospital,-26.3569501,28.2243065,"12390, Nguzu Street, 1475","Vosloorus, Gauteng",Gauteng
440596450,Odi Community Hospital,hospital,-25.5182489,28.022528,0190,"Klipgat Road (next to Hebron College), Mabopane, Gauteng",Gauteng
441288793,Prince Mshiyeni Memorial Hospital,hospital,-29.9545719,30.9349091,Mshiyeni Road,Umlazi,KwaZulu-Natal
441774668,Limpopo MDR TB Unit,hospital,-24.7091173,28.3948105,"54, Thabo Mbeki Drive,, 0510",Modimolle,Limpopo
444317607,Mediclinic Panorama,hospital,-33.8761725,18.5778448,"Rothschild Boulevard, 7500","Panorama, Cape Town",Western Cape
446329949,Life Wilgers Hospital,hospital,-25.7683773,28.3199136,"Denneboom Road, 0184",Pretoria,Gauteng
446516642,Bongani Regional Hospital,hospital,-27.9517726,26.7874358,Mothusi Road,"Thabong, Free State",North West
446534326,Ernest Oppenheimer Hospital,hospital,-27.9681533,26.7766046,"1, Power Road, 9459",Welkom,North West
447018642,Moroka Hospital,hospital,-29.2034273,26.8333441,"Dr J.S. Moroka Hospital, Station Road, 9745",Ladybrand,Free State
447297613,Richwood Surgery,doctors,-33.8321938,18.5473262,,,Western Cape
449962962,Melomed Private Hospital Bellville,hospital,-33.9015376,18.6244194,Voortrekker Road,Cape Town,Western Cape
450241608,Intercare Medical & Dental Centre,hospital,-33.8719629,18.6368663,"43, Old Oak Road, 7530","Tyger Valley, Bellville",Western Cape
450262906,Netcare N1 City Hospital,hospital,-33.8939711,18.5589546,"N1 City Hospital, Louwtjie Rothman Avenue, 7460","Northern Suburbs, Goodwood",Western Cape
450308821,Mediclinic Louis Leipoldt,hospital,-33.9012259,18.6132267,"Broadway Road, 7530","Bellville, Cape Town,",Western Cape
450680079,Netcare Ceres Hospital,hospital,-33.3608841,19.3081948,"2, Faure Street, 6835",Ceres,Western Cape
452035579,,dentist,-33.8957553,18.5899034,,,Western Cape
452044727,Mandleni Provincial Clinic,clinic,-28.7234763,30.3576898,,"Ngubo - Msinga, KwaZulu-Natal",KwaZulu-Natal
452219860,,hospital,-28.610697,30.4071751,,,KwaZulu-Natal
452219941,,clinic,-28.5714825,30.3806883,,,KwaZulu-Natal
453709045,Mediclinic Cape Gate,hospital,-33.8484371,18.6967267,"Cnr Okavango and Tanner Roads, 7560","Brackenfell Cape Town,",Western Cape
454332361,,hospital,-30.2647736,27.3346325,,,Free State
456377247,eDumbe Medicale Centre,doctors,-27.4216538,30.8193195,,,KwaZulu-Natal
456377251,Sibeko Medical Centre,doctors,-27.4242022,30.820984,,,KwaZulu-Natal
461210947,Shongwe Hospital,hospital,-25.6864238,31.493803,"kamatsamo shongwe mission hospital, Jeppies rief road, 1331",schoemansdal,Mpumalanga
461638664,St. Patrick's Hospital,hospital,-30.8652711,29.8539057,"Saint Patrick's Hospital, Hope Street, 4800",Bizana,KwaZulu-Natal
461683581,Elliot Hospital,hospital,-31.3366043,27.8377052,"1, Maclear Road, 5460",Elliot,Eastern Cape
468966258,H.A. Grove Hospital,hospital,-25.6968419,30.0449063,"Corner Duggan and Vermooten Street, 1100","Belfast, Mpumalanga",Mpumalanga
469227007,Busamed Paardevlei Private Hospital,hospital,-34.0952403,18.8170285,"4, Gardner Williams Avenue, 7130",Somerset West,Western Cape
469265316,Kimberley Hospital,hospital,-28.7466766,24.7715652,,,Free State
469581447,Greenways Family Medical Centre,clinic,-33.993787,25.5359377,"4, Greenways Avenue, 6070",Port Elizabeth,Eastern Cape
469642398,Medicross Walmer Medical Centre,centre,-33.9921403,25.5514158,"3, Newcombe Road, 6070",Port Elizabeth,Eastern Cape
472123212,Medicross Medical Centre (Germiston),clinic,-26.2527157,28.1876239,"Cnr Webber & Olivier Road, 1422","Estera,Germiston",Gauteng
474226470,Groblershoop Clinic,clinic,-28.8950086,21.9810098,"212, Maritz Street, 8850",Groblershoop,Northern Cape
474226471,,clinic,-28.8946879,21.9810005,"Maritz Street, 8850",Groblershoop,Northern Cape
475557816,Dilokong Hospital,hospital,-24.6164303,30.1716687,Cnr R37 & Modikwa Road,"Gowe Village,Driekop",Limpopo
475696495,Groothoek Hospital,hospital,-24.3110868,29.3364376,,,Limpopo
475877685,Siloam Hospital,hospital,-22.8988869,30.1954153,"Venda Sun Road, 0920",Makhado Local Municipality,Limpopo
476903672,Maphutha Malatji Hospital,hospital,-23.9262497,31.0382399,"Maphutha Malatji Street, 1391","Namakgale, Phalaborwa",Limpopo
